symbol	alias
S1PR5	EDG8
S100A1	S100-alpha
S100A1	S100A
S100A2	CAN19
S100A2	S100L
S100A3	S100E
S100A4	P9KA
S100A4	18A2
S100A4	PEL98
S100A4	42A
S100A4	FSP1
S100A4	MTS1
S100A4	CAPL
S100A5	S100D
S100A6	2A9
S100A6	PRA
S100A6	CABP
S100A6	CACY
S100A7	S100A7c
S100A7	PSOR1
S100A7A	S100A7f
S100A7A	S100A15
S100A7A	S100A7L1
S100A8	P8
S100A8	MRP8
S100A8	MRP-8
S100A8	60B8AG
S100A8	CGLA
S100A8	S100-A8
S100A8	CAGA
S100A8	CFAG
S100A9	P14
S100A9	MIF
S100A9	NIF
S100A9	LIAG
S100A9	MRP14
S100A9	MAC387
S100A9	60B8AG
S100A9	CGLB
S100A9	MRP-14
S100A9	S100-A9
S100A9	CAGB
S100A9	CFAG
S100A10	P11
S100A10	42C
S100A10	CLP11
S100A10	ANX2LG
S100A10	CAL1L
S100A11	S100C
S100A12	p6
S100A12	MRP6
S100A12	CGRP
S100A12	CAAF1
S100A12	CAGC
S100A12	ENRAGE
S100A14	S100A15
S100A14	BCMP84
S100A16	S100F
S100A16	DT1P1A7
S100A16	MGC17528
S100B	S100beta
S100G	CABP9K
S100G	CABP1
S100G	CALB3
S100PBP	FLJ12903
S100PBP	S100PBPR
S100Z	Gm625
S100Z	S100-zeta
SAA1	PIG4
SAA1	TP53I4
SAA1	SAA
SAA4	C-SAA
SAA4	CSAA
SAAL1	FLJ41463
SAAL1	SPACIA1
SAC3D1	HSU79266
SAC3D1	SHD1
SACK1A	MGC14128
SACK1A	BJ-TSA-9
SACK1A	FAM83A
SACK1B	FLJ30642
SACK1B	C6orf143
SACK1B	FAM83B
SACK1C	dJ614O4.7
SACK1C	C20orf128
SACK1C	FAM83C
SACK1D	dJ616B8.3
SACK1D	CHICA
SACK1D	C20orf129
SACK1D	FAM83D
SACK1E	FLJ20200
SACK1E	FAM83E
SACK1F	FAM83F
SACK1G	FLJ41564
SACK1G	PAWS1
SACK1G	FAM83G
SACK1H	FLJ46072
SACK1H	FAM83H
SACM1L	SAC1
SACM1L	KIAA0851
SACS	ARSACS
SACS	KIAA0730
SACS	DKFZp686B15167
SACS	DNAJC29
SACS	SPAX6
SACS	PPP1R138
SAE1	AOS1
SAE1	FLJ3091
SAE1	Sua1
SAFB	HET
SAFB	SAFB1
SAFB2	KIAA0138
SAG	ARRESTIN
SAG	RP47
SAGE1	SAGE
SAGE1	CT14
SALL1	Hsal1
SALL1	ZNF794
SALL1	TBS
SALL2	KIAA0360
SALL2	Hsal2
SALL2	ZNF795
SALL3	ZNF796
SALL4	dJ1112F19.1
SALL4	ZNF797
SAMD3	bA73O6.2
SAMD3	FLJ34032
SAMD4A	KIAA1053
SAMD4A	DKFZP434H0350
SAMD4A	Smaug
SAMD4A	SMG
SAMD4A	SMGA
SAMD4A	hSmaug1
SAMD4A	SAMD4
SAMD4B	FLJ10211
SAMD4B	MGC99832
SAMD4B	SMGB
SAMD4B	hSmaug2
SAMD5	dJ875H10.1
SAMD7	DKFZp686E1583
SAMD8	FLJ25082
SAMD8	SMSr
SAMD9	KIAA2004
SAMD9	FLJ20073
SAMD9	C7orf5
SAMD9L	KIAA2005
SAMD9L	FLJ39885
SAMD9L	C7orf6
SAMD10	C20orf136
SAMD11	MGC45873
SAMD12	FLJ39458
SAMD14	FLJ36890
SAMD15	FLJ35963
SAMD15	FAM15A
SAMD15	C14orf174
SAMHD1	SBBI88
SAMHD1	Mg11
SAMHD1	HDDC1
SAMHD1	MOP-5
SAMHD1	AGS5
SAMM50	CGI-51
SAMM50	TRG-3
SAMM50	YNL026W
SAMM50	OMP85
SAMM50	TOB55
SAMM50	SAM50
SAMSN1	NASH1
SAMSN1	SASH2
SAMSN1	SH3D6B
SAMSN1	HACS1
SAMSN1	SLy2
SAMTOR	DKFZp762M126
SAMTOR	FLJ31818
SAMTOR	BMT2
SAMTOR	C7orf60
SANBR	KIAA1841
SAP18	SAP18p
SAP18	2HOR0202
SAP18	MGC27131
SAP25	FLJ00248
SAP30BP	HCNGP
SAP30BP	HTRG
SAP30BP	HTRP
SAP30L	FLJ11526
SAP30L	NS4ATP2
SAP130	FLJ12761
SAPCD1	NG23
SAPCD1	C6orf26
SAPCD2	p42.3
SAPCD2	C9orf140
SAR1A	SAR1
SAR1A	Sara
SAR1A	SARA1
SAR1B	SARA2
SARAF	MGC8721
SARAF	TMEM66
SARDH	SDH
SARDH	DMGDHL1
SARM1	SARM
SARM1	SAMD2
SARM1	KIAA0524
SARNP	THO1
SARNP	Hcc-1
SARNP	CIP29
SARS1	SERS
SARS1	SARS
SARS2	FLJ20450
SARS2	mtSerRS
SARS2	SerRSmt
SARS2	SARS
SARS2	SERS
SARS2	SYS
SARS2	SARSM
SART1	Ara1
SART1	Snu66
SART1	SNRNP110
SART1	HAF
SART3	KIAA0156
SART3	RP11-13G14
SART3	TIP110
SART3	p110
SASH1	KIAA0790
SASH1	dJ323M4.1
SASH1	SH3D6A
SASH3	SLY
SASH3	753P9
SASH3	SH3D6C
SASH3	HACS2
SASH3	CXorf9
SASS6	DKFZp761A078
SASS6	SAS-6
SASS6	FLJ22097
SASS6	SAS6
SAT1	SSAT
SAT1	SAT
SAT2	SSAT2
SATB2	KIAA1034
SATB2	FLJ21474
SAV1	WW45
SAV1	WWP4
SAV1	salvador
SAXO1	MGC35182
SAXO1	C9orf138
SAXO1	FAM154A
SAXO2	DKFZp666G057
SAXO2	FAM154B
SAXO4	IIIG9
SAXO4	FLJ32771
SAXO4	C11orf66
SAXO4	PPP1R32
SAXO5	FLJ35784
SAXO5	C19orf45
SAXO5	TEX45
SAXO6	MDM1
SAYSD1	FLJ11101
SAYSD1	C6orf64
SBDS	CGI-97
SBDS	FLJ10917
SBDS	SDS
SBDS	SWDS
SBDS	SDO1
SBF1	MTMR5
SBF1	DENND7A
SBF2	KIAA1766
SBF2	MTMR13
SBF2	DENND7B
SBF2	CMT4B2
SBK1	Sbk
SBK2	SGK069
SBK3	SgK110
SBNO1	MOP3
SBNO1	FLJ10701
SBNO1	FLJ10833
SBNO1	Sno
SBNO2	FLJ00173
SBNO2	Stno
SBNO2	Sno
SBNO2	KIAA0963
SBSN	UNQ698
SBSN	HLAR698
SBSPON	RPESP
SBSPON	C8orf84
SC5D	SC5DL
SCAF1	SR-A1
SCAF1	FLJ00034
SCAF4	KIAA1172
SCAF4	DKFZp434E098
SCAF4	SRA4
SCAF4	SFRS15
SCAF8	KIAA1116
SCAF8	RBM16
SCAF11	SIP1
SCAF11	SRRP129
SCAF11	CASP11
SCAF11	SFRS2IP
SCAF11	SRSF2IP
SCAI	FLJ36664
SCAI	NET40
SCAI	C9orf126
SCAMP1	SCAMP37
SCAMP3	C1orf3
SCAMP4	FLJ33847
SCAMP5	MGC24969
SCAND1	SDP1
SCAND1	RAZ1
SCAND3	ZFP38-L
SCAND3	KIAA1925
SCAND3	FLJ31087
SCAND3	Buster4
SCAND3	FAM200D
SCAND3	ZNF305P2
SCAND3	ZNF452
SCAND3	ZBED9
SCAP	KIAA0199
SCAPER	Zfp291
SCAPER	ZNF291
SCARA3	CSR1
SCARA3	CSR
SCARA3	MSLR1
SCARA3	APC7
SCARA3	MSRL1
SCARA5	FLJ23907
SCARA5	MGC45780
SCARA5	NET33
SCARB1	SRB1
SCARB1	CLA-1
SCARB1	CLA1
SCARB1	SR-BI
SCARB1	CD36L1
SCARB2	HLGP85
SCARB2	LIMPII
SCARB2	SR-BII
SCARB2	LIMP-2
SCARB2	CD36L2
SCARF1	SREC
SCARF1	KIAA0149
SCARF1	SREC1
SCARF2	SREC-II
SCARF2	SREC2
SCARF2	HUMZD58C02
SCART1	CD163c-alpha
SCCPDH	CGI-49
SCCPDH	NET11
SCD	FADS5
SCD	SCD1
SCD	SCDOS
SCD5	ACOD4
SCD5	FLJ21032
SCD5	FADS4
SCD5	HSCD5
SCD5	SCD4
SCEL	FLJ21667
SCEL	MGC22531
SCFD1	RA410
SCFD1	KIAA0917
SCFD1	STXBP1L2
SCFD1	SLY1
SCFD1	C14orf163
SCFD2	STXBP1L1
SCFD2	FLJ39514
SCG2	CHGC
SCG2	SgII
SCG2	SN
SCG3	SgIII
SCG3	FLJ90833
SCG5	7B2
SCG5	SgV
SCG5	SGNE1
SCGB1A1	CC10
SCGB1A1	CCSP
SCGB1A1	CC16
SCGB1A1	UGB
SCGB1C1	RYD5
SCGB1D1	LPHA
SCGB1D1	LIPA
SCGB1D1	MGC71958
SCGB1D2	LPHB
SCGB1D2	LIPB
SCGB1D4	IIS
SCGB2A1	UGB3
SCGB2A1	LPHC
SCGB2A1	MGC71973
SCGB2A1	MGB2
SCGB2A2	UGB2
SCGB2A2	MGC71974
SCGB2A2	MGB1
SCGB2A2	PSBP1
SCGB2B2	SCGB4A2
SCGB2B2	SCGBL
SCGB3A1	UGRP2
SCGB3A1	HIN-1
SCGB3A1	HIN1
SCGB3A1	LU105
SCGB3A1	PnSP-2
SCGB3A2	UGRP1
SCGB3A2	LU103
SCGB3A2	PNSP1
SCGN	SECRET
SCGN	DJ501N12.8
SCGN	SEGN
SCGN	CALBL
SCHIP1	SCHIP-1
SCIMP	DTFT5783
SCIMP	UNQ5783
SCIMP	FLJ32580
SCIMP	MGC163426
SCIMP	MGC163428
SCIMP	C17orf87
SCIN	KIAA1905
SCLT1	hCAP-1A
SCLT1	FLJ30655
SCLY	SCL
SCMH1	Scml3
SCML4	dJ47M23.1
SCN1A	Nav1.1
SCN1A	GEFSP2
SCN1A	HBSCI
SCN1A	NAC1
SCN1A	SMEI
SCN1A	SCN1
SCN1A	FEB3
SCN2A	Nav1.2
SCN2A	HBSCII
SCN2A	HBSCI
SCN2A	SCN2A1
SCN2A	SCN2A2
SCN3A	Nav1.3
SCN3B	HSA243396
SCN3B	SCNB3
SCN4A	Nav1.4
SCN4A	HYPP
SCN4A	SkM1
SCN4A	HYKPP
SCN4B	LQT10
SCN5A	Nav1.5
SCN5A	LQT3
SCN5A	HB1
SCN5A	HBBD
SCN5A	PFHB1
SCN5A	IVF
SCN5A	HB2
SCN5A	HH1
SCN5A	SSS1
SCN5A	CDCD2
SCN5A	CMPD2
SCN5A	ICCD
SCN5A	CMD1E
SCN7A	Nav2.1
SCN7A	Nav2.2
SCN7A	NaG
SCN7A	SCN6A
SCN8A	Nav1.6
SCN8A	NaCh6
SCN8A	PN4
SCN8A	CerIII
SCN8A	CIAT
SCN8A	MED
SCN9A	Nav1.7
SCN9A	PN1
SCN9A	NE-NA
SCN9A	NENA
SCN9A	ETHA
SCN10A	Nav1.8
SCN10A	hPN3
SCN10A	SNS
SCN10A	PN3
SCN11A	Nav1.9
SCN11A	NaN
SCN11A	SNS-2
SCN11A	SCN12A
SCNM1	MGC3180
SCNN1A	ENaCalpha
SCNN1A	SCNN1
SCNN1B	ENaCbeta
SCNN1D	ENaCdelta
SCNN1D	dNaCh
SCNN1G	ENaCgamma
SCNN1G	SCNEG
SCO1	SCOD1
SCO2	SCO1L
SCO2	MYP6
SCOC	HRIHFB2072
SCOC	SCOCO
SCOC	UNC-69
SCP2	nsLTP
SCP2	SCPx
SCP2	SCP-X
SCP2D1	dJ1068E13.2
SCP2D1	HSD22
SCP2D1	C20orf79
SCPEP1	RISC
SCRG1	SCRG-1
SCRG1	lincSCRG1
SCRIB	KIAA0147
SCRIB	SCRB1
SCRIB	Vartul
SCRN1	KIAA0193
SCRN3	FLJ23142
SCRT1	DKFZp547F072
SCRT1	ZNF898
SCRT2	ZNF898B
SCUBE2	Cegf1
SCUBE2	Cegb1
SCUBE2	FLJ16792
SCUBE3	FLJ34743
SCUBE3	CEGF3
SCX	bHLHa48
SCX	bHLHa41
SCX	SCXA
SCX	SCXB
SCYGR1	KRTAP28-1
SCYGR2	KRTAP28-2
SCYGR3	KRTAP28-3
SCYGR4	KRTAP28-4
SCYGR5	KRTAP28-5
SCYGR6	KRTAP28-6
SCYGR7	KRTAP28-7
SCYGR8	KRTAP28-8
SCYGR10	KRTAP28p2
SCYGR10	KRTAP28-10
SCYL1	HT019
SCYL1	P105
SCYL1	GKLP
SCYL1	NKTL
SCYL1	TAPK
SCYL1	TRAP
SCYL1	TEIF
SCYL1	MGC78454
SCYL1	NTKL
SCYL2	KIAA1360
SCYL2	CVAK104
SCYL3	PACE-1
SCYL3	PACE1
SDAD1	FLJ10498
SDAD1	Sda1
SDAD1	hSDA
SDC1	CD138
SDC1	syndecan
SDC1	SYND1
SDC1	SDC
SDC2	fibroglycan
SDC2	SYND2
SDC2	CD362
SDC2	HSPG
SDC2	HSPG1
SDC3	N-syndecan
SDC3	SYND3
SDC4	SYND4
SDC4	amphiglycan
SDC4	ryudocan
SDCBP	SYCL
SDCBP	MDA-9
SDCBP	SDCBP1
SDCBP2	ST-2
SDCBP2	SITAC18
SDCCAG8	NY-CO-8
SDCCAG8	CCCAP
SDCCAG8	SLSN7
SDCCAG8	NPHP10
SDCCAG8	BBS16
SDE2	FLJ35382
SDE2	C1orf55
SDF2L1	AP000553.C22.4
SDF2L1	OTTHUMT00000075032
SDF4	Cab45
SDHA	FP
SDHA	SDHF
SDHA	SDH2
SDHAF1	LYRM8
SDHAF2	FLJ20487
SDHAF2	SDH5
SDHAF2	PGL2
SDHAF2	C11orf79
SDHAF3	DC11
SDHAF3	Sdh7
SDHAF3	LYRM10
SDHAF3	ACN9
SDHAF4	Sdh8
SDHAF4	C6orf57
SDHB	SDH1
SDHB	SDH
SDHC	CYB560
SDHC	cybL
SDHC	PGL3
SDHD	cybS
SDHD	PGL
SDHD	PGL1
SDK1	FLJ31425
SDK2	FLJ10832
SDK2	KIAA1514
SDR9C7	SDR-O
SDR9C7	RDHS
SDR16C5	RDHE2
SDR16C5	RDH-E2
SDR16C5	EPHD-2
SDR39U1	HCDI
SDR39U1	C14orf124
SDR42E1	HSPC105
SDS	SDH
SDSL	SDS-RS1
SDSL	cSDH
SEBOX	OG9
SEBOX	OG9X
SEC11A	SPC18
SEC11A	sid2895
SEC11A	SPCS4A
SEC11A	SEC11L1
SEC11C	SPC21
SEC11C	SPCS4C
SEC11C	SEC11L3
SEC13	SEC13R
SEC13	npp-20
SEC13	D3S1231E
SEC13	SEC13L1
SEC14L1	PRELID4A
SEC14L1	SEC14L
SEC14L2	TAP
SEC14L2	SPF
SEC14L2	KIAA1186
SEC14L2	KIAA1658
SEC14L2	TAP1
SEC14L2	C22orf6
SEC14L3	TAP2
SEC14L4	TAP3
SEC14L4	dJ130H16.5
SEC14L5	KIAA0420
SEC14L5	PRELID4B
SEC16A	p250
SEC16A	Sec16L
SEC16A	KIAA0310
SEC16B	RGPR-p117
SEC16B	RGPR
SEC16B	Sec16S
SEC16B	LZTR2
SEC22A	SEC22L2
SEC22B	ERS-24
SEC22B	SEC22L1
SEC22C	MGC13261
SEC22C	MGC5373
SEC22C	SEC22L3
SEC23B	CDA-II
SEC23B	CDAII
SEC23B	HEMPAS
SEC23B	CDAN2
SEC23IP	p125
SEC23IP	iPLA1beta
SEC23IP	iPLA1β
SEC23IP	p125A
SEC24C	KIAA0079
SEC24D	KIAA0755
SEC31A	KIAA0905
SEC31A	ABP125
SEC31A	ABP130
SEC31A	SEC31L1
SEC31B	SEC31B-1
SEC31B	DKFZP434M183
SEC31B	SEC31L2
SEC61A2	FLJ10578
SEC61G	SSS1
SEC62	Dtrp1
SEC62	HTP1
SEC62	TLOC1
SEC63	SEC63L
SEC63	PRO2507
SEC63	ERdj2
SEC63	DNAJC23
SECISBP2	SBP2
SECISBP2L	KIAA0256
SECTM1	K12
SEH1L	SEH1A
SEH1L	SEH1B
SEH1L	Seh1
SEH1L	SEC13L
SEL1L	IBD2
SEL1L	SEL1L1
SEL1L	Hrd3
SEL1L2	DKFZp434C1826
SEL1L2	C20orf50
SEL1L3	KIAA0746
SELE	ESEL
SELE	CD62E
SELE	ELAM1
SELE	ELAM
SELENBP1	hSP56
SELENBP1	hSBP
SELENBP1	LPSB
SELENOF	SEP15
SELENOH	SELH
SELENOH	C11orf31
SELENOI	KIAA1724
SELENOI	SELI
SELENOI	SEPI
SELENOI	EPT1
SELENOK	SELK
SELENOM	SELM
SELENOM	SEPM
SELENON	SELN
SELENON	RSS
SELENON	RSMD1
SELENON	MDRS1
SELENON	SEPN1
SELENOO	SELO
SELENOP	SeP
SELENOP	SELP
SELENOP	SEPP
SELENOP	SEPP1
SELENOS	SELS
SELENOS	MGC2553
SELENOS	SBBI8
SELENOS	AD-015
SELENOS	SEPS1
SELENOS	VIMP
SELENOT	SELT
SELENOV	SELV
SELENOW	SELW
SELENOW	SEPW1
SELL	LSEL
SELL	LAM1
SELL	LAM-1
SELL	hLHRc
SELL	Leu-8
SELL	Lyam-1
SELL	PLNHR
SELL	CD62L
SELL	LYAM1
SELL	LNHR
SELP	CD62
SELP	PSEL
SELP	PADGEM
SELP	GMP140
SELP	CD62P
SELP	GMP-140
SELP	GRMP
SELPLG	PSGL-1
SELPLG	CD162
SEM1	DSS1
SEM1	Shfdg1
SEM1	ECD
SEM1	SHSF1
SEM1	FLJ42280
SEM1	PSMD15
SEM1	SHFD1
SEM1	SHFM1
SEM1	C7orf76
SEMA3A	SEMA1
SEMA3A	SemD
SEMA3A	coll-1
SEMA3A	Hsema-I
SEMA3A	SEMAD
SEMA3B	SemA
SEMA3B	semaV
SEMA3B	LUCA-1
SEMA3B	sema5
SEMA3B	SEMAA
SEMA3C	SemE
SEMA3C	SEMAE
SEMA3D	coll-2
SEMA3D	Sema-Z2
SEMA3E	M-SemaK
SEMA3E	KIAA0331
SEMA3E	coll-5
SEMA3E	SEMAH
SEMA3F	SEMAK
SEMA3F	Sema4
SEMA3G	FLJ00014
SEMA3G	sem2
SEMA4A	SemB
SEMA4A	FLJ12287
SEMA4A	CORD10
SEMA4A	SEMAB
SEMA4B	SemC
SEMA4B	KIAA1745
SEMA4B	MGC131831
SEMA4B	SEMAC
SEMA4C	Semacl1
SEMA4C	Semaf
SEMA4C	SEMAI
SEMA4D	CD100
SEMA4D	coll-4
SEMA4D	FLJ39737
SEMA4D	SEMAJ
SEMA4D	C9orf164
SEMA4F	SEMAW
SEMA4F	SEMAM
SEMA4G	FLJ20590
SEMA4G	KIAA1619
SEMA5A	semF
SEMA5A	SEMAF
SEMA5B	SemG
SEMA5B	KIAA1445
SEMA5B	FLJ10372
SEMA5B	SEMAG
SEMA6A	KIAA1368
SEMA6A	SEMA6A1
SEMA6A	SEMA
SEMA6A	HT018
SEMA6A	SEMAQ
SEMA6B	semaZ
SEMA6B	SEMA-VIB
SEMA6B	SEM-SEMA-Z
SEMA6B	SEMAN
SEMA6C	KIAA1869
SEMA6C	Sema-Y
SEMA6D	KIAA1479
SEMA6D	FLJ11598
SEMA7A	H-Sema-L
SEMA7A	CD108
SEMA7A	SEMAL
SEMG1	CT103
SEMG1	SEMG
SEMG2	SGII
SENP2	SMT3IP2
SENP2	KIAA1331
SENP2	DKFZp762A2316
SENP2	AXAM2
SENP3	DKFZP586K0919
SENP3	SSP3
SENP3	DKFZp762A152
SENP3	SMT3IP1
SENP3	Ulp1
SENP5	MGC27076
SENP6	SUSP1
SENP6	KIAA0797
SENP8	NEDP1
SENP8	DEN1
SENP8	HsT17512
SENP8	PRSC2
SEPHS1	SPS
SEPHS1	SPS1
SEPHS2	SPS2
SEPHS2	SPS2b
SEPSECS	SLA/LP
SEPSECS	SLA
SEPSECS	SLA-p35
SEPSECS	SecS
SEPTIN1	PNUTL3
SEPTIN1	Septin-1
SEPTIN1	DIFF6
SEPTIN1	SEPT1
SEPTIN2	KIAA0158
SEPTIN2	hNedd5
SEPTIN2	Pnutl3
SEPTIN2	Septin-2
SEPTIN2	DIFF6
SEPTIN2	NEDD5
SEPTIN2	SEPT2
SEPTIN3	SEP3
SEPTIN3	SEPT3
SEPTIN4	H5
SEPTIN4	CE5B3
SEPTIN4	hucep-7
SEPTIN4	ARTS
SEPTIN4	hCDCREL-2
SEPTIN4	MART
SEPTIN4	FLJ40121
SEPTIN4	Septin-4
SEPTIN4	PNUTL2
SEPTIN4	C17orf47
SEPTIN4	SEPT4
SEPTIN5	HCDCREL-1
SEPTIN5	H5
SEPTIN5	Septin-5
SEPTIN5	CDCREL-1
SEPTIN5	PNUTL1
SEPTIN5	SEPT5
SEPTIN6	KIAA0128
SEPTIN6	SEP2
SEPTIN6	SEPT2
SEPTIN6	MGC16619
SEPTIN6	MGC20339
SEPTIN6	Septin-6
SEPTIN6	SEPT6
SEPTIN7	CDC3
SEPTIN7	SEPT7A
SEPTIN7	Septin-7
SEPTIN7	CDC10
SEPTIN7	SEPT7
SEPTIN8	KIAA0202
SEPTIN8	SEP2
SEPTIN8	Septin-8
SEPTIN8	SEPT8
SEPTIN9	MSF1
SEPTIN9	KIAA0991
SEPTIN9	PNUTL4
SEPTIN9	AF17q25
SEPTIN9	SeptD1
SEPTIN9	MSF
SEPTIN9	SEPT9
SEPTIN10	FLJ11619
SEPTIN10	Septin-10
SEPTIN10	SEPT10
SEPTIN11	FLJ10849
SEPTIN11	Septin-11
SEPTIN11	SEPT11
SEPTIN12	FLJ25410
SEPTIN12	SEPT12
SEPTIN14	FLJ44060
SEPTIN14	Septin-14
SEPTIN14	SEPT14
SERAC1	FLJ14917
SERBP1	CGI-55
SERBP1	CHD3IP
SERBP1	HABP4L
SERBP1	Hero45
SERBP1	PAIRBP1
SERBP1	PAI-RBP1
SERBP1	DKFZP564M2423
SERF1A	H4F5
SERF1A	4F5
SERF1A	FAM2A
SERF1A	SMAM1
SERF1A	SERF1
SERF1B	FAM2B
SERF1B	H4F5C
SERF2	FAM2C
SERF2	Hero7
SERF2	4F5REL
SERF2	H4F5rel
SERF2	HsT17089
SERGEF	DelGEF
SERGEF	Gnefr
SERINC1	TMS-2
SERINC1	TDE1L
SERINC1	KIAA1253
SERINC1	TDE2
SERINC2	FKSG84
SERINC2	PRO0899
SERINC2	TDE2
SERINC2	TDE2L
SERINC3	DIFF33
SERINC3	TDE
SERINC3	SBBI99
SERINC3	TMS-1
SERINC3	AIGP1
SERINC3	TDE1
SERINC4	FLJ40363
SERINC5	TPO1
SERINC5	C5orf12
SERP1	RAMP4
SERP1	FLJ43424
SERP2	bA269C23.1
SERP2	C13orf21
SERPINA1	AAT
SERPINA1	A1A
SERPINA1	PI1
SERPINA1	alpha-1-antitrypsin
SERPINA1	A1AT
SERPINA1	alpha1AT
SERPINA1	PI
SERPINA2	ATR
SERPINA2	ARGS
SERPINA2	PIL
SERPINA2	SERPINA2P
SERPINA3	ACT
SERPINA3	AACT
SERPINA4	KST
SERPINA4	KAL
SERPINA4	KLST
SERPINA4	PI4
SERPINA5	PAI3
SERPINA5	PROCI
SERPINA5	PLANH3
SERPINA5	PCI
SERPINA6	CBG
SERPINA7	TBG
SERPINA9	SERPINA11b
SERPINA9	GCET1
SERPINA10	PZI
SERPINA10	ZPI
SERPINA12	OL-64
SERPINA12	Vaspin
SERPINB1	EI
SERPINB1	PI2
SERPINB1	LEI
SERPINB1	MNEI
SERPINB1	ELANH2
SERPINB2	HsT1201
SERPINB2	PAI-2
SERPINB2	PLANH2
SERPINB2	PAI2
SERPINB3	T4-A
SERPINB3	HsT1196
SERPINB3	SCC
SERPINB3	SCCA1
SERPINB4	PI11
SERPINB4	LEUPIN
SERPINB4	SCCA-2
SERPINB4	SCCA1
SERPINB4	SCCA2
SERPINB5	maspin
SERPINB5	PI5
SERPINB6	PTI
SERPINB6	CAP
SERPINB6	PI6
SERPINB6	DFNB91
SERPINB8	CAP2
SERPINB8	PI8
SERPINB9	CAP3
SERPINB9	PI9
SERPINB10	PI10
SERPINB13	HUR7
SERPINB13	PI13
SERPINC1	ATIII
SERPINC1	MGC22579
SERPINC1	AT3
SERPIND1	HC-II
SERPIND1	HLS2
SERPIND1	HC2
SERPIND1	D22S673
SERPIND1	HCF2
SERPINE1	PAI
SERPINE1	PLANH1
SERPINE1	PAI1
SERPINE2	PN1
SERPINE2	GDN
SERPINE2	PNI
SERPINE2	nexin
SERPINE2	PI7
SERPINF1	EPC-1
SERPINF1	PIG35
SERPINF1	PEDF
SERPINF2	API
SERPINF2	ALPHA-2-PI
SERPINF2	A2AP
SERPINF2	AAP
SERPINF2	alpha2AP
SERPINF2	PLI
SERPING1	C1IN
SERPING1	C1-INH
SERPING1	HAE1
SERPING1	HAE2
SERPING1	C1INH
SERPING1	C1NH
SERPINH1	HSP47
SERPINH1	CBP1
SERPINH1	CBP2
SERPINH1	SERPINH2
SERPINI1	PI12
SERPINI2	TSA2004
SERPINI2	MEPI
SERPINI2	PI14
SERTAD1	SEI1
SERTAD1	TRIP-Br1
SERTAD2	TRIP-Br2
SERTAD2	KIAA0127
SERTAD2	Sei-2
SERTAD3	RBT1
SERTAD4	DJ667H12.2
SERTM1	C13orf36
SERTM2	CARDEL
SERTM2	LINC00890
SESN1	SEST1
SESN1	PA26
SESN2	SES2
SESN2	DKFZp761M0212
SESN2	HI95
SESN2	SEST2
SESN3	SEST3
SESN3	MGC29667
SESTD1	DKFZp434O0515
SESTD1	Solo
SET	PHAPII
SET	2PP2A
SET	IPP2A2
SET	TAF-IBETA
SET	IGAAD
SET	TAF-I
SETBP1	SEB
SETBP1	KIAA0437
SETD1A	KIAA0339
SETD1A	Set1
SETD1A	KMT2F
SETD1A	SET1A
SETD1B	KIAA1076
SETD1B	Set1B
SETD1B	KMT2G
SETD2	HYPB
SETD2	HIF-1
SETD2	KIAA1732
SETD2	FLJ23184
SETD2	KMT3A
SETD3	FLJ23027
SETD3	C14orf154
SETD4	C21orf27
SETD4	C21orf18
SETD5	FLJ10707
SETD5	SETD5A
SETD6	FLJ21148
SETD7	KIAA1717
SETD7	SET7
SETD7	SET7/9
SETD7	Set9
SETD7	KMT7
SETD9	MGC33648
SETD9	C5orf35
SETDB1	KG1T
SETDB1	KIAA0067
SETDB1	ESET
SETDB1	KMT1E
SETDB1	TDRD21
SETDB2	CLLD8
SETDB2	CLLL8
SETDB2	KMT1F
SETDB2	C13orf4
SETMAR	metnase
SETSIP	SETP18
SETX	KIAA0625
SETX	AOA2
SETX	Sen1
SETX	STEX
SETX	ALS4
SETX	SCAR1
SEZ6L	SEZ6L1
SEZ6L2	PSK-1
SEZ6L2	FLJ90517
SF1	ZFM1
SF1	ZCCHC25
SF1	BBP
SF1	ZNF162
SF3A1	SF3a120
SF3A1	SAP114
SF3A1	PRPF21
SF3A1	Prp21
SF3A2	SF3a66
SF3A2	SAP62
SF3A2	PRPF11
SF3A2	Prp11
SF3A3	SF3a60
SF3A3	SAP61
SF3A3	PRP9
SF3A3	PRPF9
SF3B1	SAP155
SF3B1	SF3b155
SF3B1	PRPF10
SF3B1	Prp10
SF3B1	Hsh155
SF3B2	SAP145
SF3B2	SF3b1
SF3B2	Cus1
SF3B2	SF3b145
SF3B3	SAP130
SF3B3	SF3b130
SF3B3	RSE1
SF3B3	KIAA0017
SF3B4	SAP49
SF3B4	SF3b49
SF3B4	Hsh49
SF3B5	SF3b10
SF3B5	MGC3133
SF3B5	Ysf3
SF3B6	P14
SF3B6	SF3B14a
SF3B6	Ht006
SF3B6	CGI-110
SF3B6	SAP14a
SFI1	KIAA0542
SFI1	PISD
SFI1	PPP1R139
SFMBT1	RU1
SFMBT1	DKFZp434L243
SFMBT1	SFMBT
SFMBT2	KIAA1617
SFN	YWHAS
SFPQ	PSF
SFPQ	PPP1R140
SFR1	MEI5
SFR1	bA373N18.1
SFR1	FLJ41960
SFR1	C10orf78
SFR1	MEIR5
SFRP1	SARP2
SFRP1	FRP
SFRP1	FRP-1
SFRP2	SARP1
SFRP2	SDF-5
SFRP2	FRP-2
SFRP4	frpHE
SFRP4	FRP-4
